aback: aback
imply: implied,imply
importunity: importunity
impose: imposed,imposes,imposing
imposition: impositions
impossibility: impossibility
impossible: impossible
impost: imposts
impostor: impostors
impoverished: impoverished
impracticable: impracticable
impress: impress,impressed,impressing
impressed: impressed
impressible: impressible
impression: impression
impressive: impressive
impressively: impressively
imprint: imprinted
imprison: imprisoned
imprisonment: imprisonment
improbable: improbable
improve: improved,improving
improvement: improvement,improvements
impulse: impulse,impulses
impure: impure
impurity: impurities
imputation: imputation
inaccurate: inaccurate
inanimate: inanimate
inappropriate: inappropriate
inarticulately: inarticulately
inaudible: inaudible
inaugurate: inaugurated
incapable: incapable
incessant: incessant
incessantly: incessantly
inch: inch
incident: incident,incidents
incidental: incidental
inclement: inclement
inclination: inclination
inclined: inclined
include: include,included,includes,including
including: including
incoherence: incoherences
income: income
incommode: incommode
incommodious: incommodious
incommodiousness: incommodiousness
incomplete: incomplete
incompleteness: incompleteness
incomprehensible: incomprehensible
inconsistency: inconsistencies,inconsistency
inconsistent: inconsistent
inconvenience: inconvenience,inconveniences
inconvenient: inconvenient
incorrigible: incorrigible
increase: increase,increasing
incredulity: incredulity
incumbent: incumbent
incumbrance: incumbrance
incur: incur
indebt: indebted
indecision: indecision
indefinitely: indefinitely
indemnify: indemnify
indemnity: indemnity
independent: independent
indescribable: indescribable
indication: indication
indictment: indictment
indifference: indifference
indifferent: indifferent
indifferently: indifferently
indignant: indignant
indignantly: indignantly
indignation: indignation
indignity: indignity
indirect: indirect
indirectly: indirectly
indispensable: indispensable
indistinct: indistinct
individual: individual
individuality: individuality
individually: individually
indivisible: indivisible
indoor: indoor
induce: induce,induced
inducement: inducement
industrious: industrious
industry: industry
inevitable: inevitable
inevitably: inevitably
inexorable: inexorable
inexperienced: inexperienced
infallible: infallible
infallibly: infallibly
infamous: infamous
infamy: infamy
infancy: infancy
infant: infants
infect: infected
infection: infection
infer: infer,inferred
inference: inference
infernal: infernal
infinite: infinite
infinitely: infinitely
infirmity: infirmity
inflate: inflating
inflict: inflict,inflicted,inflicting
influence: influence
influential: influential
inform: inform,informed,informing
informant: informant
informer: informer
infraction: infraction
infringement: infringement
infuse: infused
ingenious: ingenious
ingenuity: ingenuity
ingress: ingress
inhabit: inhabited
inhabitant: inhabitants
inherit: inherited
inheritance: inheritance
inheritor: inheritor
inhuman: inhuman
initial: initial,initials
injunction: injunction,injunctions
injure: injured,injuring
injured: injured
injurious: injurious
injury: injuries,injury
ink: ink
inmate: inmate,inmates
inn: inn,inns
innately: innately
innermost: innermost
innocent: innocent
inoffensive: inoffensive
inquire: inquire,inquired,inquiring
inquiringly: inquiringly
inquiry: inquiries,inquiry
inquisitive: inquisitive
inquisitively: inquisitively
insatiate: insatiate
inscribe: inscribed
inscription: inscription,inscriptions
inscrutability: inscrutability
inscrutable: inscrutable,inscrutables
insensate: insensate
insensible: insensible
inseparable: inseparable
insinuation: insinuation
insist: insisted
insolent: insolent
insomuch: insomuch
inspect: inspected,inspecting
inspection: inspection
inspiration: inspiration
inspire: inspire,inspired,inspiring
inspiring: inspiring
install: installed
instalment: instalment
instance: instance
instant: instant
instantly: instantly
instinct: instinct
instinctive: instinctive
instinctively: instinctively
institution: institution
instruct: instructed,instructs
instruction: instruction,instructions
instrument: instrument,instruments
insufferable: insufferable
insufficient: insufficient
insult: insults
insulter: insulters
insupportable: insupportable
intangible: intangible
integrity: integrity
intellectual: intellectual
intelligence: intelligence,intelligences
intelligent: intelligent
intelligible: intelligible
intelligibly: intelligibly
intend: intend,intended,intending
intense: intense
intensely: intensely
intensify: intensified
intensity: intensity
intent: intent
intention: intention,intentions
intently: intently
interchange: interchange,interchanged
interfere: interfere,interfering
interior: interior
intermediate: intermediate
interment: interment
intermission: intermission
internal: internal
internally: internally
international: international
interpose: interpose,interposed
interpret: interpreted
interpreter: interpreter
interrogate: interrogate
interrupt: interrupt,interrupted,interrupting
interrupted: interrupted
interruption: interruption
intersect: intersect
interval: interval,intervals
intervene: intervening
interview: interview,interviews
intimacy: intimacy
intimate: intimate
intolerable: intolerable
intoxicated: intoxicated
intoxication: intoxication
intricate: intricate
intrigue: intrigue
introduce: introduce
introduction: introduction
inundation: inundation
invalidity: invalidity
invariably: invariably
inversion: inversion
invest: invested
inveteracy: inveteracy
inveterate: inveterate
invigorate: invigorated
inviolate: inviolate
invisible: invisible
invite: invite,invited
involuntary: involuntary
involve: involve,involved,involving
involved: involved
iron: iron
ironical: ironical
irregular: irregular
irreligious: irreligious
irrepressible: irrepressible
irresolute: irresolute
irresolutely: irresolutely
irruption: irruption
irs: irs
island: island
isolate: isolated
issue: issue,issued,issuing
iv: iv
ivy: ivy
ix: ix
jack: jack
jackal: jackal
jacobin: jacobin
jacquerie: jacquerie
jacques: jacques
jaggedly: jaggedly
jalousie: jalousie
jangle: jangle
january: january
jar: jar,jarring
jargon: jargon
jarvis: jarvis
jaw: jaw,jaws
jealous: jealous
jealously: jealously
jeremiah: jeremiah
jerk: jerked,jerks
jerry: jerry
jest: jest,jests
jesting: jesting
jewel: jewels
jezebels: jezebels
jingle: jingle,jingling
job: job
jobbing: jobbing
jocosely: jocosely
joe: joe
john: john
joint: joint,joints
joke: joke
joker: joker
jolt: jolt,jolted
jostle: jostling
jostlement: jostlement
journal: journal
journey: journey
joy: joy
joyfully: joyfully
judas: judas
judge: judge,judged,judges
judges: judges
judgment: judgment
judicious: judicious
judiciously: judiciously
judith: judith
jug: jug
july: july
jumbled: jumbled
juncture: juncture
june: june
junior: junior
jupiter: jupiter
jury: jury
juryman: juryman
jurymen: jurymen
justice: justice
justify: justified,justify
justly: justly
keen: keen
keener: keener
keenly: keenly
keenness: keenness
keeper: keeper,keepers
keeping: keeping
kennel: kennel
kep: kep
kettle: kettle
key: key
kick: kick,kicked,kicking
kill: kill,killed
kindle: kindled
kindly: kindly
kindness: kindness
kindred: kindred
kine: kine
king: king,kings
kiss: kiss,kissed,kisses,kissing
kitchen: kitchen,kitchens
kite: kite
knavish: knavish
knee: knee,knees
kneel: kneel,kneeled,kneeling
knife: knife,knives
knit: knit,knitted,knitting
knitted: knitted
knitting: knitting
knock: knock,knocked,knocking
knot: knot,knots,knotted
knotted: knotted
knotting: knotting
knotty: knotty
knowledge: knowledge
knuckle: knuckle,knuckled,knuckles
laboriously: laboriously
labour: labour,laboured,labouring
labourer: labourer
lace: lace,laced
laconic: laconic
lacquey: lacquey
ladder: ladder
laden: laden
lady: ladies,lady
ladybird: ladybird
lag: lagged
lake: lake
lame: lame
lament: lamenting
lamentation: lamentation
lamenting: lamenting
lamp: lamp,lamps
lamplight: lamplight
lamplighter: lamplighter
lamps: lamps
land: land,landed,lands
landing: landing
landlady: landlady
landlord: landlord
landscape: landscape
lane: lane
language: language,languages
languidly: languidly
languish: languished,languishing
lantern: lantern,lanterns
lap: lap
lapse: lapsed
lash: lashed,lashes
lastly: lastly
late: late
latent: latent
lath: lath
latin: latin
latitudes: latitudes
lattice: lattice
laudable: laudable
laudanum: laudanum
laugh: laugh,laughed,laughing
laughingly: laughingly
laughter: laughter
lave: laving
lavish: lavished
law: law,laws
lawful: lawful
lawless: lawless
lawyer: lawyer
lay: laid,lay,laying
lazy: lazy
lead: lead,leading,leads,led
leader: leader
leaf: leaf,leaves
leafless: leafless
league: league,leagues
lean: lean,leaned,leanest,leaning
leaning: leaning
leap: leap,leaped
learn: learn,learned,learnt
leather: leather
leathern: leathern
leave: leave,leaves,leaving,left
ledge: ledge,ledges
ledger: ledgers
lee: lee
lees: lees
left: left
leg: leg,legs
legal: legal
legally: legally
legend: legend
legged: legged
legibly: legibly
legislation: legislation
leisure: leisure
leisurely: leisurely
lemon: lemons
lend: lend
lengthen: lengthen,lengthening
lengthening: lengthening
lenient: lenient
leonora: leonora
leprosy: leprosy
lessen: lessened
lethargic: lethargic
lethargy: lethargy
letter: letter,letters
level: level
levity: levity
lewis: lewis
liability: liability
liable: liable
liar: liar
liberal: liberal
liberality: liberality
liberty: liberty
library: library
license: license
licensed: licensed
licking: licking
lid: lid,lids
lie: lain,lie,lies,lying
lies: lies
lieu: lieu
lieutenant: lieutenant
life: life,lives
lifeless: lifeless
lifetime: lifetime
lift: lift,lifted,lifting
lifting: lifting
ligature: ligatures
light: light,lighted,lighter,lightest,lighting,lights
lighted: lighted
lighten: lightened
lighting: lighting
lightly: lightly
lightning: lightning
likelihood: likelihood
likeness: likeness
limb: limb,limbs
limit: limited
limitation: limitation
limited: limited
limp: limp,limped
linen: linen
linger: lingered,lingering
link: link,linked,links
linstock: linstock
lion: lion,lions
lip: lip,lips
liquor: liquor
list: list,lists
listen: listen,listened,listening
listener: listener
listening: listening
literary: literary
literature: literature
litter: litter,littered
live: live,lived,lives,living
livelihood: livelihood
lively: livelier,liveliest,lively
liver: liver,livers
liveth: liveth
livid: livid
living: living
lo: lo
load: load,loaded,loads
loaded: loaded
loadstone: loadstone
loaf: loaf,loaves
loathsome: loathsome
local: local
locality: locality
locate: located
location: locations
lock: lock,locked,locking,locks
lodge: lodge
lodger: lodger,lodgers
lodging: lodging
lodgings: lodgings
loft: loft
lofty: loftiest,lofty
log: log,logs
loiter: loitered,loitering
loitering: loitering
lombard: lombard
london: london
loneliness: loneliness
lonely: lonely
longevity: longevity
longing: longing
loo: loo
looker: looker,lookers
loose: loose,loosed,looser
loosely: loosely
loosen: loosen,loosened,loosening
lop: lopped
lord: lord,lords
lorry: lorry
lose: lose,losing,lost
loss: loss
lost: lost
lot: lot
lottery: lottery
loud: loud,louder
loudly: loudly
louis: louis
lounge: lounge,lounged,lounging
lounger: lounger,loungers
love: love,loved,loves,loving
lovely: lovely
lover: lover,lovers
loving: loving
lovingly: lovingly
loyal: loyal
loyalty: loyalty
lucifer: lucifer
luck: luck
lucky: luckier,lucky
lucrative: lucrative
ludgate: ludgate
ludicrous: ludicrous
luggage: luggage
lull: lulled
lumber: lumber,lumbered,lumbering
luminous: luminous
lump: lumps
lunch: lunch
lure: lured
lurk: lurking,lurks
luxurious: luxurious
luxury: luxuries,luxury
machine: machine
mad: mad
madam: madam
madame: madame
madly: madly
madman: madmen
madness: madness
magic: magic
magician: magician
magnanimous: magnanimous
magnificent: magnificent
magnificently: magnificently
mahogany: mahogany
maid: maids
maidenly: maidenly
mail: mail
maim: maimed
main: main
maintain: maintaining
majestically: majestically
majesty: majesty
majority: majority
maker: maker
makings: makings
malady: malady
male: male
malevolent: malevolent
malice: malice
malign: maligned
maltreat: maltreated
mamma: mamma
manager: manager
manful: manful
manfully: manfully
mangle: mangle
mangled: mangled
mangy: mangy
mania: mania
maniacal: maniacal
manifest: manifest
mankind: mankind
manner: manner
manners: manners
mantle: mantle
mar: mar
marble: marble
march: march,marched
mare: mare
marine: marine
mariner: mariner
mark: mark,marked,marking,marks
marked: marked
market: market
marketing: marketing
marking: markings
marquis: marquis
marriage: marriage
married: married
marrow: marrow
marry: married,marry
marrying: marrying
marshy: marshy
martial: martial
marvel: marvel
marvellous: marvellous
marvellously: marvellously
mash: mashed
mask: mask
mass: mass,masses,massing
massacre: massacre,massacred
massive: massive
master: master,masters
mastery: mastery
mat: matted
match: match
material: material
maternal: maternal
mathematics: mathematics
matrimonial: matrimonial
matted: matted
matter: matter,matters
mattress: mattress
mature: mature
maturely: maturely
maturity: maturity
maxim: maxim
maximum: maximum
mayor: mayor
meagre: meagre
meagreness: meagreness
meal: meal,meals
meaning: meaning
measure: measure,measured,measures,measuring
measurement: measurement
meat: meat
mechanical: mechanical
mechanically: mechanically
meddlesome: meddlesome
mediation: mediation
medical: medical
medicine: medicine,medicines
meditate: meditate,meditated,meditating
meditation: meditations
meditative: meditative
medium: medium
medley: medley
meekness: meekness
meet: meet,meeting,met
meeting: meeting
melancholy: melancholy
melt: melted,melting
memorable: memorable
memorandum: memoranda
memorial: memorials
memory: memory
menace: menace,menaced
menacing: menacing
menacingly: menacingly
menagerie: menagerie
mend: mended
mender: mender
mental: mental
mentally: mentally
mention: mention,mentioned,mentioning
mercenary: mercenary
merchant: merchant
merchantability: merchantability
merciful: merciful
mercifully: mercifully
mercy: mercies,mercy
mere: mere
merge: merged
merit: merit,merited,merits
merry: merry
message: message,messages
messenger: messenger,messengers
metal: metals
metempsychosis: metempsychosis
method: method,methods
methodical: methodical
methodically: methodically
michael: michael
michaelmas: michaelmas
midday: midday
middle: middle
midnight: midnight
midst: midst
mightily: mightily
mild: milder
mildewy: mildewy
mildly: mildly
mile: mile,miles
military: military
milk: milk
miller: miller
mince: mincing
mincing: mincing
mind: mind,minding,minds
minded: minded
mindful: mindful
mingle: mingle,mingled
minister: minister,ministers
minority: minority
minute: minute,minutes
minutely: minutely
miraculous: miraculous
mirage: mirage
mire: mire
mirror: mirror,mirrors
miscellaneous: miscellaneous
mischance: mischance
mischief: mischief
miscreant: miscreant
misdirect: misdirected
misdoubt: misdoubted
miserable: miserable
miserably: miserably
misery: miseries,misery
misfortune: misfortune,misfortunes
misgive: misgives
misgiving: misgiving,misgivings
mismanagement: mismanagement
mission: mission,missions
missionary: missionary
mississippi: mississippi
misspend: misspent
mist: mist,mists
mistake: mistake,mistakes
mistaken: mistaken
mistrust: mistrust
mistrustful: mistrustful
misty: misty
misuse: misuse,misused
mix: mix,mixed,mixing
mixed: mixed
moan: moaning,moans
moaningly: moaningly
mob: mob,mobbed
mock: mock
mode: mode
model: models
moderate: moderate
modern: modern
modest: modest
modestly: modestly
modesty: modesty
modicum: modicum
modification: modification
modify: modified
moist: moist
moister: moister
moisture: moisture
mole: mole
molten: molten
moment: moment,moments
momentarily: momentarily
momentary: momentary
monarch: monarchs
monday: monday
money: money,moneys
monk: monks
monkey: monkeys
monotonously: monotonously
monseigneur: monseigneur
monsieur: messieurs,monsieur
monster: monster,monsters
monstrous: monstrous
monstrously: monstrously
month: month,months
mood: mood
moody: moody
moon: moon
moonlight: moonlight
moral: moral
morality: morality
morally: morally
morn: morn
morning: morning
morose: morose
moroseness: moroseness
morrow: morrow
morsel: morsel,morsels
mortal: mortal,mortals
mortality: mortality
mortally: mortally
mortar: mortar
mortgage: mortgage
moss: moss
mote: mote
mother: mother,mothers
motion: motion,motioned,motioning
motionless: motionless
motive: motive,motives
mould: mould
mount: mount,mounted,mounting
mourn: mourn,mourned,mourning
mourner: mourner
mournful: mournful
mournfully: mournfully
mourning: mourning
mouse: mouse
moustache: moustaches
mouth: mouth,mouths
mouthful: mouthful
movable: movable
movement: movement
mud: mud
muddy: muddy
muffle: muffled
muffled: muffled
muffler: muffler
multitude: multitude,multitudes
munch: munching
munificent: munificent
murder: murder,murdered,murdering
murderer: murderer
murderous: murderous
murky: murky
murmur: murmur,murmured,murmuring
murmuring: murmuring
muscle: muscle
muse: mused
music: music
musical: musical
musing: musing
musingly: musingly
musket: musket,muskets
musketeer: musketeers
mustard: mustard
musty: musty
mutilate: mutilated
mutilation: mutilation
mutinous: mutinous
mutter: mutter,muttered
mutton: mutton
mutual: mutual
myriad: myriads
mysterious: mysterious
mystery: mysteries,mystery
nail: nail,nailed,nails
naked: naked
nakedness: nakedness
namesake: namesake
naming: naming
napkin: napkin
narcotic: narcotic
narrative: narrative
narrator: narrator
narrow: narrow,narrowing
nation: nation
national: national
native: native,natives
natural: natural
naturally: naturally
nature: nature
natured: natured
naught: naught
naval: naval
nearer: nearer
neat: neat
necessitate: necessitated
necessity: necessity
neck: neck,necks
necked: necked
needful: needful
needle: needle
needless: needless
needy: needy
negative: negative
neglect: neglect,neglected,neglects
negligence: negligence
negligent: negligent
negligently: negligently
negro: negro
neighbour: neighbour,neighbouring,neighbours
neighbourhood: neighbourhood
nephew: nephew
nerve: nerve,nerves
nervous: nervous
nervously: nervously
nervousness: nervousness
nest: nest
nestle: nestled
nettle: nettled
network: network
neutral: neutral
newgate: newgate
newly: newly
news: news
newsletter: newsletter
nice: nice
nicely: nicely
nicety: nicety
nick: nick
nigh: nigh
night: night,nights
nightcap: nightcap,nightcaps
nightfall: nightfall
nightly: nightly
nightmare: nightmare
nimble: nimble
nimbly: nimbly
ninepence: ninepence
ninth: ninth
nobility: nobility
noble: noble,nobles
nobleman: nobleman
nod: nod,nodded,nodding
noise: noise,noises
noisiest: noisiest
noisily: noisily
noisome: noisome
nonproprietary: nonproprietary
nonsense: nonsense
nonsensical: nonsensical
nook: nook
noon: noon
noontide: noontide
north: north
northward: northward
norway: norway
nose: nose
nostril: nostril,nostrils
notability: notabilities
notable: notable
note: note,notes
notice: notice,noticed,noticing
noticeable: noticeable
notify: notifies,notifying
notion: notion
notoriety: notoriety
notorious: notorious
notre: notre
noun: noun
nourishment: nourishment
novelty: novelty
november: november
nowise: nowise
numerous: numerous
numskull: numskulls
nurse: nurse,nursed
nurture: nurtured
oath: oath
obedient: obedient
obey: obey,obeyed,obeying
object: object,objects
objection: objection
objectionable: objectionable
obligation: obligation
oblige: obliged,obliging
obliterate: obliterated,obliterating
oblivion: oblivion
oblivious: oblivious
obnoxious: obnoxious
obscure: obscure,obscured
obscurity: obscurity
obsequiousness: obsequiousness
observable: observable
observant: observant
observantly: observantly
observation: observation,observations
observatory: observatory
observe: observe,observed,observing
observer: observers
obsolete: obsolete
obstacle: obstacle,obstacles
obstinacy: obstinacy
obstinate: obstinate
obstinately: obstinately
obtrude: obtruded
obvious: obvious
occasion: occasion,occasioned,occasions
occasional: occasional
occasionally: occasionally
occupant: occupant,occupants
occupation: occupation,occupations
occupy: occupied,occupy
occur: occur,occurred
occurrence: occurrence,occurrences
ocean: ocean
odd: odd,oddest
oddly: oddly
odds: odds
odour: odour,odours
offal: offal
offence: offence,offences
offender: offender
offensive: offensive
offer: offer,offered,offering,offers
office: office,offices
officer: officer,officers
official: official,officials
officiate: officiate,officiating
offspring: offspring
oftener: oftener
oftentimes: oftentimes
ogle: ogled
ogre: ogre
ogreish: ogreish
oil: oil,oiled
olfactory: olfactory
olive: olive
omened: omened
ominous: ominous
ominously: ominously
onion: onions
oniony: oniony
online: online
onward: onward
opener: opener
openly: openly
openness: openness
opera: opera
operation: operations
opiate: opiate
opinion: opinion,opinions
opportunity: opportunities,opportunity
oppose: oppose,opposed,opposing
opposition: opposition
oppress: oppressed,oppresses
oppressed: oppressed
oppression: oppression
oppressive: oppressive
oppressor: oppressor,oppressors
orange: orange
orator: orator
orbit: orbits
orderly: orderly
ordinance: ordinance
ordinary: ordinary
organ: organs
organisation: organisation
organize: organized
orgy: orgies
original: original
originality: originality
originally: originally
originate: originate,originated,originating
originator: originator
orleans: orleans
ornament: ornament
ornamented: ornamented
orphan: orphan
orthodoxy: orthodoxy
ostensible: ostensible
ostentatious: ostentatious
ostentatiously: ostentatiously
ostrich: ostrich
outdated: outdated
outdo: outdone
outer: outer
outermost: outermost
outhouse: outhouses
outlandish: outlandish
outlive: outlive
outnumber: outnumbering
outrage: outrage
outrageous: outrageous
outskirts: outskirts
outspoken: outspoken
outstrip: outstrip
outward: outward
outwardly: outwardly
outwards: outwards
outwatch: outwatched
outweigh: outweigh
overbearing: overbearing
overborne: overborne
overcast: overcast
overcloud: overclouded
overcome: overcoming
overflow: overflowed,overflowing
overfraught: overfraught
overhang: overhanging
overhead: overhead
overhear: overheard
overladen: overladen
overlay: overlay
overload: overloading
overlook: overlooked,overlooking
overpower: overpowered
overset: overset
overshadow: overshadowed
overspread: overspread
overstay: overstay
overstep: overstepping
overtake: overtake,overtaken,overtaking
overthrow: overthrown
overwhelm: overwhelm
overwork: overworked
owe: owed
owl: owl
owner: owner,owners
ox: ox
oxford: oxford
oyster: oyster
pace: pace,paced,paces
pacifically: pacifically
pacing: pacing
packet: packet,packets
packing: packing
pad: pads
pagan: pagan
pain: pain,pains
painful: painful
painfully: painfully
paint: painted
painter: painter
pair: pair,pairs
palace: palace
pale: pale
paleness: paleness
paler: paler
palest: palest
pallet: pallet
palpable: palpable
paltering: paltering
pamphlet: pamphlets
pane: pane
pant: panted
panting: panting
papa: papa
paper: paper,papers
papers: papers
paperwork: paperwork
par: par
parade: parade
paragraph: paragraph,paragraphs
parallel: parallels
parapet: parapet
parcel: parcelled,parcels
parchment: parchment,parchments
pardon: pardon
parent: parent,parents
paris: paris
parish: parish
parley: parley
parricide: parricide
partial: partial
partially: partially
participate: participate
particle: particle,particles
particulars: particulars
partly: partly
partner: partner,partners
party: parties,party
pass: pass,passed,passes,passing
passage: passage,passages
passenger: passenger,passengers
passer: passers
passerby: passerby
passersby: passersby
passing: passing
passion: passion,passions
passionate: passionate
passionately: passionately
passive: passive
pastime: pastime
pastor: pastors
pasture: pasture,pasturing
pat: patting
patch: patch,patched,patches
patchwork: patchwork
path: path
pathetic: pathetic
patience: patience
patient: patient,patients
patiently: patiently
patrician: patrician
patriot: patriot,patriots
patriotic: patriotic
patriotism: patriotism
patriots: patriots
patrol: patrols
patron: patron
patronage: patronage
pattern: pattern
paul: paul
paunch: paunch
pauper: paupers
pause: pause,paused,pauses,pausing
pave: paved,paving
pavement: pavement,pavements
paw: pawing
pay: paid,pay,paying
payment: payment,payments
pea: peas
peace: peace
peaceful: peaceful
peacefullest: peacefullest
peach: peaches
peal: peal
peasant: peasant,peasants
peck: peck
peculiar: peculiar
peculiarity: peculiarity
pecuniary: pecuniary
peep: peep,peeped,peeping
peer: peered,peering
peevish: peevish
pen: pen
penalty: penalty
pencil: pencil
pendent: pendent
pendulum: pendulum
penetrate: penetrate,penetrated
penitential: penitential
pensive: pensive
people: peopled
peppercorn: peppercorn
perceive: perceive,perceived
perceptible: perceptible
perceptibly: perceptibly
perception: perception
perch: perch,perched,perches
peremptory: peremptory
perfect: perfect
perfection: perfection
perfectly: perfectly
perforce: perforce
perform: perform,performed,performing
performance: performance,performances
peril: peril,perils
period: period,periods
periodic: periodic
periodical: periodical
perish: perish,perished,perishing
permanent: permanent
permission: permission
permit: permitted
pernicious: pernicious
peroration: peroration
perpendicular: perpendicular
perpetually: perpetually
perpetuate: perpetuate,perpetuating
perpetuation: perpetuation
perplex: perplexed
perplexed: perplexed
perplexedly: perplexedly
perplexity: perplexity
perseverance: perseverance
persevere: persevering
perseveringly: perseveringly
persist: persisted
persistent: persistent
person: people,person,persons
personage: personage,personages
personal: personal
personality: personality
perspective: perspective
perspiration: perspiration
persuade: persuade,persuaded
persuasion: persuasion
perturbation: perturbation
pervade: pervaded
pervert: perverted
pestilence: pestilence
pestilent: pestilent
pet: pet
petition: petition,petitions
petitioner: petitioner
petrified: petrified
petrify: petrify
petulantly: petulantly
phantom: phantom
phenomenon: phenomenon
philosopher: philosopher,philosophers
philosophy: philosophy
phrase: phrase,phrases
physical: physical
physically: physically
physician: physician
pick: pick,picked,picking
pickle: pickle
picnic: picnic
picture: picture,pictured,pictures
picturesque: picturesque
pie: pies
piece: piece,pieces
pieman: pieman
pier: pier
pierce: pierced,piercing
piety: piety
pig: pig,pigs
pigmy: pigmy
pike: pike,pikes
pile: pile
pilferer: pilferer
pilgrimage: pilgrimages
pill: pill
pillage: pillaged
pillar: pillar,pillars
pillory: pillory
pillow: pillow,pillows
pilotage: pilotage
pin: pin
pincers: pincers
pinch: pinch,pinched
pine: pined
pinion: pinioned
pint: pint
pipe: pipe,pipes
piscatory: piscatory
pistol: pistol,pistols
pit: pitted
pitch: pitch
pith: pith
pitiable: pitiable
pity: pitied,pity,pitying
placid: placid
placidity: placidity
plain: plain,plainer,plains
plainly: plainly
plaintiff: plaintiff
plaintive: plaintive
plait: plaiting
plan: plan,planned,plans
plane: plane
plant: plant
plaster: plastered
plate: plate,plated
platform: platform
play: play,played,playing
player: players
playfully: playfully
playfulness: playfulness
plaything: plaything
plea: plea
plead: pleaded,pleading
pleasant: pleasant
pleasantly: pleasantly
pleased: pleased
pleasure: pleasure,pleasures
pledge: pledge,pledged
plentiful: plentiful
plenty: plenty
plight: plight
plod: plodding
plodding: plodding
plot: plot,plots,plotting
plotter: plotter
plough: plough,ploughed,ploughs
pluck: pluck
plump: plump
plunder: plunder,plundered,plundering
plunderer: plunderers
plunge: plunge,plunged,plunges,plunging
ply: plied
pocket: pocket,pockets
poet: poet,poets
poetical: poetical
pointedly: pointedly
poison: poison,poisoned,poisoning,poisons
pole: poles
police: police
polish: polish
polished: polished
polite: polite
politely: politely
politeness: politeness
politic: politic
political: political
politics: politics
pollute: polluted
polluted: polluted
poltroon: poltroon
ponder: pondering
poniard: poniarded
pont: pont
pooh: pooh
pool: pools
poor: poor,poorer
populace: populace
popular: popular
popularity: popularity
popularly: popularly
population: population
pore: pore,poring
porkman: porkman
porringer: porringer
port: port
portend: portend,portended
portentously: portentously
porter: porter,porters
porterage: porterage
portion: portion,portions
portly: portly
portrait: portrait,portraits
position: position,positions
positively: positively
possess: possess,possessed,possesses,possessing
possession: possession,possessions
possessor: possessor
possibility: possibility
post: post,posted
poster: poster
postilion: postilion,postilions
posting: posting
postmaster: postmaster
postpone: postponed
posture: posture
pot: pot
potato: potato
potent: potent
potentate: potentate
poultry: poultry
pound: pound,pounding
pour: poured,pouring
poverty: poverty
powder: powder,powdered
powdering: powdering
power: power,powers
powerful: powerful
powerfully: powerfully
powerless: powerless
practicable: practicable
practical: practical
practically: practically
practice: practice,practices
practise: practise,practised
practised: practised
prattling: prattling
pray: pray,prayed,praying
prayer: prayer,prayers
preach: preach
precaution: precaution,precautions
precede: preceded,preceding
precept: precept
precious: precious
precipitate: precipitate,precipitated,precipitating
precipitation: precipitation
precise: precise
precisely: precisely
precision: precision
precocious: precocious
predicate: predicated
prediction: prediction
predominate: predominate
predominating: predominating
preface: preface
prefer: prefer,preferred
prejudge: prejudged
preliminary: preliminaries
prematurely: prematurely
preoccupied: preoccupied
preparation: preparation,preparations
prepare: prepare,prepared,preparing
prepared: prepared
prescribe: prescribed
presence: presence
presentiment: presentiment
presently: presently
preservation: preservation
preserve: preserve,preserved,preserves
preside: presided,presiding
president: president
press: press,pressed,presses,pressing
pressed: pressed
pressure: pressure
presume: presume,presumed
presumption: presumption
pretence: pretence
pretend: pretend,pretended,pretending
pretty: pretty
prevail: prevail,prevailing
prevalent: prevalent
prevaricate: prevaricate
prevent: prevent,prevented
prevention: prevention
previous: previous
prey: prey
price: price
prick: pricked
pride: pride
priestly: priestly
prime: prime
prince: prince,princes
principal: principal
principally: principally
principle: principle
print: print,printed
prise: prised
prison: prison,prisons
prisoner: prisoner,prisoners
prisoners: prisoners
private: private
privately: privately
privilege: privilege,privileges
privileged: privileged
privy: privy
prize: prize
probable: probable
procedure: procedure
proceed: proceed,proceeded,proceeding
proceedings: proceedings
process: process
processing: processing
procession: procession,processions
procure: procured
prodigious: prodigious
produce: produce,produced
production: production
profess: professed,professing
profession: profession,professions
professional: professional
professionally: professionally
professor: professor
professors: professors
profit: profit,profits
profitable: profitable
profligate: profligates
profound: profound,profounder
profoundly: profoundly
progress: progress
prohibition: prohibition
project: project,projected,projecting,projects
projectile: projectile
projector: projector,projectors
prolong: prolonged
prolonged: prolonged
promenade: promenading
prominent: prominent
prominently: prominently
promise: promise,promised,promises
promising: promising
promote: promoting
promotion: promotion
pronoun: pronoun
pronounce: pronounced
pronunciation: pronunciation
proof: proof,proofs
proofread: proofread
propensity: propensities
proper: proper
property: properties,property
prophetic: prophetic
propitiate: propitiate
proposal: proposal
propose: propose,proposed
proposition: proposition
proprietary: proprietary
proscribe: proscribed
proscription: proscription
prosecution: prosecution
prosecutor: prosecutor
prospect: prospect
prospects: prospects
prosper: prosper,prospered,prospering
prosperity: prosperity
prosperous: prosperous
pross: pross
prostrate: prostrated
protect: protect,protected
protection: protection
protector: protector
protest: protest,protested,protesting
protestation: protestations
protract: protracted
prove: prove,proved
provender: provender
provide: provide,providing
providence: providence
provident: provident
province: province,provinces
provincial: provincial
provision: provision,provisions
proviso: proviso
provocation: provocation
prowl: prowl
proxy: proxy
public: public
publicly: publicly
puddle: puddles
puff: puff
