aback: aback
trod: trod
trodden: trodden
troop: trooping
troops: troops
trot: trot,trotted,trotting
trouble: trouble,troubled,troubles,troubling
troubled: troubled
troublesome: troublesome
trudge: trudged
true: true,truest
trust: trust,trusted,trusting
trusted: trusted
trustee: trustee,trustees
trustfulness: trustfulness
trustworthy: trustworthy
trusty: trusty
truth: truth
truthfully: truthfully
tst: tst
tuesday: tuesday
tumble: tumbled,tumbling
tumbril: tumbril,tumbrils
tumult: tumult
tumultuous: tumultuous
tune: tune
turban: turban
turbid: turbid
turbulent: turbulent
turbulently: turbulently
turkey: turkey
turnkey: turnkey,turnkeys
tut: tut
tutor: tutor
twentieth: twentieth
twilight: twilight
twin: twin
twine: twined
twinkle: twinkle,twinkled,twinkling
twinkling: twinkling
twist: twist,twisted
twitching: twitching
twopence: twopence
tyburn: tyburn
type: types
typify: typified
tyranny: tyranny
tyrant: tyrant,tyrants
ubiquitous: ubiquitous
ud: ud
ugh: ugh
ugliness: ugliness
ugly: uglier,ugly
ultimate: ultimate
unable: unable
unaccountable: unaccountable
unaccountably: unaccountably
unaccused: unaccused
unaccustomed: unaccustomed
unacquainted: unacquainted
unaltered: unaltered
unanimously: unanimously
unattainable: unattainable
unattended: unattended
unavailing: unavailing
unavenged: unavenged
unbarred: unbarred
unbearable: unbearable
unbecoming: unbecoming
unbeliever: unbeliever
unbelieving: unbelieving
unbent: unbent
unbidden: unbidden
unblushing: unblushing
unborn: unborn
unbrutalised: unbrutalised
unbuilt: unbuilt
uncarpeted: uncarpeted
unceasingly: unceasingly
uncertain: uncertain
uncertainty: uncertainties,uncertainty
unchangeable: unchangeable
unchanged: unchanged
uncle: uncle
uncleansed: uncleansed
unclose: unclosed
uncomfortable: uncomfortable
uncomfortably: uncomfortably
uncommon: uncommon
uncomplaining: uncomplaining
uncompromising: uncompromising
unconnected: unconnected
unconscious: unconscious
unconsciously: unconsciously
unconsciousness: unconsciousness
uncontrollable: uncontrollable
uncorrupted: uncorrupted
undergo: undergo,undergone,underwent
undergraduate: undergraduates
underground: underground
understand: understand,understanding,understood
understanding: understanding
undertake: undertake,undertook
undertaker: undertakers
undertaking: undertaking
undeserved: undeserved
undeserving: undeserving
undirected: undirected
undisclosed: undisclosed
undiscovered: undiscovered
undisguised: undisguised
undistinguishable: undistinguishable
undisturbed: undisturbed
undoubted: undoubted
undoubtedly: undoubtedly
undress: undressing
undug: undug
undutiful: undutiful
unearthly: unearthly
uneasily: uneasily
uneasiness: uneasiness
uneasy: uneasy
unencumbered: unencumbered
unenforceability: unenforceability
unenlightened: unenlightened
unequal: unequal
uneven: uneven
unexpected: unexpected
unexpectedly: unexpectedly
unexplained: unexplained
unfailing: unfailing
unfair: unfair
unfashionable: unfashionable
unfasten: unfastened
unfathomable: unfathomable
unfathomed: unfathomed
unfavourable: unfavourable
unfeeling: unfeeling
unfinished: unfinished
unfit: unfit
unforeseen: unforeseen
unformed: unformed
unfortunate: unfortunate
unfounded: unfounded
unfrequently: unfrequently
unfruitful: unfruitful
ungenerous: ungenerous
ungently: ungently
unglaze: unglazed
unglazed: unglazed
ungrateful: ungrateful
unhandsomely: unhandsomely
unhappily: unhappily
unhappy: unhappy
unhardened: unhardened
unhealthy: unhealthy
unheard: unheard
unheeded: unheeded
uniform: uniform
uniformity: uniformity
uniformly: uniformly
unimagined: unimagined
unimpaired: unimpaired
unimpeachable: unimpeachable
unintelligible: unintelligible
uninvited: uninvited
unison: unison
unit: units
unite: united
united: united
universal: universal
universe: universe
unjust: unjust
unjustly: unjustly
unkempt: unkempt
unkind: unkind
unknown: unknown
unlawful: unlawful
unlink: unlink
unluckily: unluckily
unlucky: unlucky
unmixed: unmixed
unmoved: unmoved
unnatural: unnatural
unnaturally: unnaturally
unnecessarily: unnecessarily
unnecessary: unnecessary
unopened: unopened
unornamental: unornamental
unpopular: unpopular
unpopularity: unpopularity
unprecedented: unprecedented
unprepared: unprepared
unpromising: unpromising
unprosperous: unprosperous
unprotected: unprotected
unquestionably: unquestionably
unreal: unreal
unreality: unreality
unreasonable: unreasonable
unrelenting: unrelenting
unreserved: unreserved
unreservedly: unreservedly
unrobed: unrobed
unruly: unruly
unsafe: unsafe
unscrupulous: unscrupulous
unseen: unseen
unselfish: unselfish
unselfishness: unselfishness
unsettled: unsettled
unshade: unshaded
unshaken: unshaken
unshaped: unshaped
unsolicited: unsolicited
unspeakable: unspeakable
unsteadily: unsteadily
unsteady: unsteady
unsubstantial: unsubstantial
unsuccessful: unsuccessful
unsuitable: unsuitable
unsuspicious: unsuspicious
unswallowed: unswallowed
untidy: untidy
untimely: untimely
untiring: untiring
untold: untold
untouched: untouched
untracked: untracked
untrimmed: untrimmed
untroubled: untroubled
unusual: unusual
unusually: unusually
unwholesome: unwholesome
unwholesomely: unwholesomely
unwilling: unwilling
unwillingly: unwillingly
unwillingness: unwillingness
unwonted: unwonted
unworthily: unworthily
unyoke: unyoked
update: updated
upheaving: upheaving
uphold: uphold
upholsterer: upholsterers
uplift: uplifted
upper: upper
uppermost: uppermost
upright: upright
uproar: uproar
upshot: upshot
upstairs: upstairs
upturning: upturning
upward: upward
urchin: urchin
urge: urge,urged,urging
urgent: urgent
urn: urns
usage: usage
useless: useless
user: user
usual: usual
ut: ut
utmost: utmost
utter: utter,uttered,uttering
utterance: utterance
utterer: utterer
utterly: utterly
vacant: vacant
vacantly: vacantly
vacation: vacation
vagabond: vagabond
vagrancy: vagrancy
vague: vague
vaguely: vaguely
vain: vain,vainest
vainly: vainly
valet: valet
valise: valise
valuable: valuable
vanilla: vanilla
vanish: vanished
vanity: vanities,vanity
vapour: vapour,vapouring
vapouring: vapouring
vapours: vapours
variation: variation
variety: varieties,variety
variously: variously
vary: varying
vassal: vassal
vast: vast
vault: vaulted,vaults
vaunt: vaunting
vaunted: vaunted
vauxhall: vauxhall
vegetable: vegetable
vegetate: vegetating
vehemence: vehemence
vehement: vehement
vehicle: vehicle,vehicles
veil: veil
vein: veins
veinous: veinous
vendor: vendor
venerable: venerable
vengeance: vengeance
venture: ventured
verbal: verbal
verdict: verdict
verge: verging
vermin: vermin
versailles: versailles
version: version
vessel: vessel,vessels
vestige: vestige
vex: vexed
vexation: vexation
viand: viands
vice: vice,vices
vicious: vicious
victim: victim,victims
victorious: victorious
victory: victory
vie: vied
view: view,viewed,viewing,views
vigilance: vigilance
vigilant: vigilant
vigorous: vigorous
vigour: vigour
vii: vii
viii: viii
vile: vile,vilest
village: village,villages
villager: villagers
villain: villain
villainy: villainy
ville: ville
vindicate: vindicating
vinegar: vinegar
vineyard: vineyards
vinous: vinous
violate: violates
violence: violence
violent: violent
violently: violently
virtually: virtually
virtue: virtue,virtues
virtuous: virtuous
virus: virus
visage: visage,visages
visible: visible
visibly: visibly
vision: vision
visit: visit,visited
visitation: visitation
visitor: visitor,visitors
vista: vista
vivacious: vivacious
vivacity: vivacity
vivid: vivid
vividly: vividly
vociferate: vociferating
vogue: vogue
voice: voice,voices
void: void
volley: volleys
voluble: voluble
voluntarily: voluntarily
voluntary: voluntary
volunteer: volunteer,volunteers
voluptuous: voluptuous
vortex: vortex
vote: vote,voted,votes
vow: vow
voyage: voyage
vulgar: vulgar
wager: wager
wages: wages
waif: waifs
wail: wail,wailing
waist: waist
waistband: waistband
waistcoat: waistcoat
wait: wait,waited,waiting
waiter: waiter,waiters
waiting: waiting
wake: wake,waking
waken: wakened
wales: wales
walk: walk,walked,walking,walks
walking: walking
wall: wall,walls
walnut: walnut
wander: wander,wandered,wandering
wanderer: wanderer
wane: waning
wantonly: wantonly
war: war,wars
warble: warbled
ward: ward
warehouse: warehouses
warm: warm,warmed,warmer,warming
warmly: warmly
warmth: warmth
warn: warned
warning: warning,warnings
warped: warped
warranty: warranties,warranty
wary: wary
wash: washed,washing
washington: washington
waste: waste,wasted
watch: watch,watched,watches,watching
watchful: watchful
watchfully: watchfully
watchfulness: watchfulness
watching: watching
watchman: watchman,watchmen
watchtower: watchtower
water: water,waters
waterfall: waterfalls
waterspout: waterspout
watery: watery
wave: wave,waved,waves
wax: wax
wayfarer: wayfarer
waylay: waylaid
wayside: wayside
weak: weak,weaker,weakest
weaken: weaken,weakened
weakness: weakness,weaknesses
weapon: weapon,weapons
wear: wear,wearing,wore,worn
wearer: wearer
weary: wearied,weary
weather: weather,weathers
weave: weaving,woven
wednesday: wednesday
weed: weeds
week: week,weeks
weekly: weekly
weep: weep,weeping,wept
weigh: weigh,weighs
weight: weight
weird: weird
wend: wending
west: west
westminster: westminster
westward: westward
wet: wet,wetted
whatsoever: whatsoever
wheat: wheat
wheel: wheel,wheeled,wheels
whereat: whereat
whereof: whereof
whereunto: whereunto
whet: whet
whew: whew
whiff: whiffed
whimper: whimpering
whip: whip,whips
whipping: whipping
whirl: whirled,whirling
whirlpool: whirlpool
whirr: whirrs
whisper: whisper,whispered,whispering,whispers
whistle: whistled,whistling
white: white,whiter
whiteness: whiteness
whitewash: whitewashed
wholesale: wholesale
wholesome: wholesome
wholly: wholly
whoop: whoop
whosoever: whosoever
wick: wicks
wicked: wicked
wickedly: wickedly
wickedness: wickedness
wicket: wicket
wide: wide,wider,widest
widespread: widespread
widow: widow
widowhood: widowhood
wielder: wielders
wife: wife,wives
wig: wig,wigged,wigs
wigged: wigged
wild: wild
wilderness: wilderness
wildest: wildest
wildly: wildly
wildness: wildness
wilfully: wilfully
willingly: willingly
win: win,winning
winch: winches
wind: wind,winding,winds,wound
windmill: windmill
window: window,windows
windy: windy
wine: wine
wing: wing,wings
wink: wink,winking
winnowing: winnowing
winter: winter
wintry: wintry
wipe: wipe,wiped,wiping
wiry: wiry
wisdom: wisdom
wise: wise,wiser,wisest
wisely: wisely
wistfully: wistfully
wit: wit
withal: withal
withdraw: withdrawing,withdrawn,withdraws,withdrew
wither: wither,withered
withered: withered
withhold: withheld
witness: witness,witnessed,witnesses
wo: wos
woe: woe
wolf: wolf
wolfishly: wolfishly
woman: woman,women
womanly: womanly
wonderful: wonderful
wood: wood,woods
wooden: wooden
woodman: woodman
woollen: woollen
word: word
worker: workers
workings: workings
workman: workman,workmen
workshop: workshop
worldly: worldly
worm: worm
wormy: wormy
worn: worn
worried: worried
worry: worried
worshipper: worshippers
worth: worth
worthless: worthless
worthlessness: worthlessness
worthy: worthier,worthy
wot: wot
wouldst: wouldst
wound: wound,wounded,wounds
wounded: wounded
wow: wows
wrap: wrap,wrapped
wrapper: wrapper,wrappers
wrapping: wrappings
wrath: wrath
wrathfully: wrathfully
wreak: wreaking
wreath: wreaths
wreck: wreck,wrecked,wrecks
wrench: wrench
wrest: wrested
wretch: wretch,wretches
wretched: wretched
wretchedest: wretchedest
wretchedly: wretchedly
wring: wring,wrung
wringing: wringing
wrist: wrist,wrists
write: write,writing,written,wrote
writer: writer
writing: writing
wrong: wrong,wronged,wrongs
wrongfully: wrongfully
wrung: wrung
xi: xi
xii: xii
xiii: xiii
xiv: xiv
xix: xix
xvi: xvi
xvii: xvii
xviii: xviii
xx: xx
xxi: xxi
xxii: xxii
xxiii: xxiii
xxiv: xxiv
yah: yah
yard: yard,yards
yawn: yawned
yearn: yearned
yearning: yearning
yell: yells
yellow: yellow
yesterday: yesterday
yield: yield,yielded,yielding
yo: yo
yoke: yoked
yonder: yonder
yore: yore
yourn: yourn
youth: youth,youths
youthful: youthful
youthfulness: youthfulness
zealous: zealous
